sensor_id,type,value,unit,site,machine,timestamp,is_critical,frequency_hz,timestamp_dt,year,month,day,hour,ingestion_timestamp
4570a1ee-bd3c-44ba-b28f-96d2c7465596,vibration,5.992,mm/s,Site_Paris,Machine_C1,2026-01-04T21:07:12,False,163.8,2026-01-04 21:07:12.000,2026,1,4,21,2026-01-04 23:29:04.172158
832f7aa3-d1d7-4feb-98f2-eb9825417368,vibration,0.731,mm/s,Site_Paris,Machine_B1,2026-01-04T21:43:12,False,956.9,2026-01-04 21:43:12.000,2026,1,4,21,2026-01-04 23:29:04.172158
27989339-8d3d-4463-88d4-5938060c9369,vibration,0.572,mm/s,Site_Paris,Machine_B2,2026-01-04T22:26:24,False,297.3,2026-01-04 22:26:24.000,2026,1,4,22,2026-01-04 23:29:04.172158
65ec2c9b-ee88-4812-8644-8fbf88cf4d32,vibration,6.012,mm/s,Site_Paris,Machine_A1,2026-01-04T22:40:48,False,692.0,2026-01-04 22:40:48.000,2026,1,4,22,2026-01-04 23:29:04.172158
543e038f-088a-4098-9e85-aa3ec63f1fd2,vibration,1.802,mm/s,Site_Paris,Machine_C1,2026-01-04T22:55:12,False,217.6,2026-01-04 22:55:12.000,2026,1,4,22,2026-01-04 23:29:04.172158
6ee2fb54-2449-4d72-9008-99f373ea8e7e,vibration,4.623,mm/s,Site_Paris,Machine_C1,2026-01-04T23:45:36,False,350.1,2026-01-04 23:45:36.000,2026,1,4,23,2026-01-04 23:29:04.172158
cd8c5c4d-8cab-4f7d-a521-ff0c1ce546c6,vibration,2.658,mm/s,Site_Marseille,Machine_A1,2026-01-04T00:36:00,False,769.8,2026-01-04 00:36:00.000,2026,1,4,0,2026-01-04 23:29:04.172158
4f493ea1-d72f-4a28-8a4d-bcae8ef4eb80,vibration,5.013,mm/s,Site_Marseille,Machine_B2,2026-01-04T01:33:36,False,653.7,2026-01-04 01:33:36.000,2026,1,4,1,2026-01-04 23:29:04.172158
933181d3-c1a5-40ea-a5e2-26c3fe7cfa04,vibration,6.869,mm/s,Site_Marseille,Machine_B1,2026-01-04T02:52:48,False,476.1,2026-01-04 02:52:48.000,2026,1,4,2,2026-01-04 23:29:04.172158
c45ab7c5-50fe-4c72-a1a2-e270fec25cce,vibration,9.571,mm/s,Site_Marseille,Machine_B1,2026-01-04T03:28:48,False,244.3,2026-01-04 03:28:48.000,2026,1,4,3,2026-01-04 23:29:04.172158
ea742c3f-ab7b-42cb-b2dd-2d22aeec11f1,vibration,5.866,mm/s,Site_Marseille,Machine_A2,2026-01-04T04:19:12,False,836.5,2026-01-04 04:19:12.000,2026,1,4,4,2026-01-04 23:29:04.172158
b513e8e1-7875-47ed-a037-6fe8721d4ad1,vibration,7.096,mm/s,Site_Marseille,Machine_B1,2026-01-04T04:40:48,False,942.6,2026-01-04 04:40:48.000,2026,1,4,4,2026-01-04 23:29:04.172158
0d066beb-ec3b-4009-b1d0-42d46972e045,vibration,5.889,mm/s,Site_Marseille,Machine_A1,2026-01-04T05:09:36,False,437.9,2026-01-04 05:09:36.000,2026,1,4,5,2026-01-04 23:29:04.172158
ca407548-5098-4fb2-80bc-d5440137f350,vibration,5.984,mm/s,Site_Marseille,Machine_C1,2026-01-04T05:38:24,False,441.3,2026-01-04 05:38:24.000,2026,1,4,5,2026-01-04 23:29:04.172158
63a579f5-66d0-4ce4-91c5-4f2d085b806e,vibration,4.094,mm/s,Site_Marseille,Machine_B2,2026-01-04T06:00:00,False,963.4,2026-01-04 06:00:00.000,2026,1,4,6,2026-01-04 23:29:04.172158
41f1c174-c515-4cc9-88e8-61d64458cb70,vibration,4.071,mm/s,Site_Marseille,Machine_A2,2026-01-04T06:21:36,False,610.8,2026-01-04 06:21:36.000,2026,1,4,6,2026-01-04 23:29:04.172158
59b0b205-a44b-4968-9af5-d0a67af9fab4,vibration,4.439,mm/s,Site_Marseille,Machine_B2,2026-01-04T06:28:48,False,113.8,2026-01-04 06:28:48.000,2026,1,4,6,2026-01-04 23:29:04.172158
ca1adbf2-cd2d-4c65-bd44-7dd2ae0d736b,vibration,1.577,mm/s,Site_Marseille,Machine_B2,2026-01-04T07:26:24,False,590.1,2026-01-04 07:26:24.000,2026,1,4,7,2026-01-04 23:29:04.172158
63aed9bc-2260-4a90-aada-291bf7e6b087,vibration,1.678,mm/s,Site_Marseille,Machine_B2,2026-01-04T07:40:48,False,514.6,2026-01-04 07:40:48.000,2026,1,4,7,2026-01-04 23:29:04.172158
6a6cd58d-de2a-463a-85db-113a1adb837e,vibration,1.627,mm/s,Site_Marseille,Machine_B1,2026-01-04T08:16:48,False,112.7,2026-01-04 08:16:48.000,2026,1,4,8,2026-01-04 23:29:04.172158
10f1a790-8aca-4baa-ae2c-a6c0bc028e83,vibration,4.215,mm/s,Site_Marseille,Machine_A1,2026-01-04T08:31:12,False,776.8,2026-01-04 08:31:12.000,2026,1,4,8,2026-01-04 23:29:04.172158
f73efebb-9101-4bf2-a8fb-d42f2e2a186b,vibration,0.651,mm/s,Site_Marseille,Machine_A1,2026-01-04T09:50:24,False,491.5,2026-01-04 09:50:24.000,2026,1,4,9,2026-01-04 23:29:04.172158
9936e4ce-768a-4751-b294-3a9cfc24ec69,vibration,1.456,mm/s,Site_Marseille,Machine_A1,2026-01-04T10:33:36,False,323.5,2026-01-04 10:33:36.000,2026,1,4,10,2026-01-04 23:29:04.172158
0636687a-00c7-4b9b-ad92-0cf9d615d87f,vibration,5.713,mm/s,Site_Marseille,Machine_A1,2026-01-04T11:02:24,False,937.6,2026-01-04 11:02:24.000,2026,1,4,11,2026-01-04 23:29:04.172158
6376f48e-beab-43f3-9336-0d3bb2d1b221,vibration,3.369,mm/s,Site_Marseille,Machine_A2,2026-01-04T11:38:24,False,479.7,2026-01-04 11:38:24.000,2026,1,4,11,2026-01-04 23:29:04.172158
fd455b85-505c-47eb-acaf-22d94540894e,vibration,3.411,mm/s,Site_Marseille,Machine_C1,2026-01-04T12:00:00,False,120.7,2026-01-04 12:00:00.000,2026,1,4,12,2026-01-04 23:29:04.172158
9ab0ff4c-6ff6-4dd1-b9fd-43106fd711f0,vibration,6.417,mm/s,Site_Marseille,Machine_A1,2026-01-04T12:21:36,False,169.6,2026-01-04 12:21:36.000,2026,1,4,12,2026-01-04 23:29:04.172158
97470576-e061-4eff-9d49-c59d5d49f206,vibration,2.294,mm/s,Site_Marseille,Machine_A2,2026-01-04T12:28:48,False,461.4,2026-01-04 12:28:48.000,2026,1,4,12,2026-01-04 23:29:04.172158
3fdda618-afa8-4bdf-8f4e-1a01b0ba6684,vibration,3.963,mm/s,Site_Marseille,Machine_A1,2026-01-04T13:40:48,False,763.7,2026-01-04 13:40:48.000,2026,1,4,13,2026-01-04 23:29:04.172158
2651a9fc-4cc5-4797-8111-66ffa7fcb005,vibration,3.429,mm/s,Site_Marseille,Machine_A1,2026-01-04T14:24:00,False,782.6,2026-01-04 14:24:00.000,2026,1,4,14,2026-01-04 23:29:04.172158
3c8edca8-7504-4eaf-8e88-263f32f5aa2f,vibration,17.467,mm/s,Site_Marseille,Machine_A2,2026-01-04T15:28:48,True,454.3,2026-01-04 15:28:48.000,2026,1,4,15,2026-01-04 23:29:04.172158
12bcfbf2-017d-4a13-9d82-fa9c8d0347f8,vibration,2.742,mm/s,Site_Marseille,Machine_A1,2026-01-04T15:43:12,False,254.3,2026-01-04 15:43:12.000,2026,1,4,15,2026-01-04 23:29:04.172158
02a667b7-3f08-4745-bb2d-6ad72bfccd7d,vibration,3.875,mm/s,Site_Marseille,Machine_B1,2026-01-04T16:40:48,False,542.9,2026-01-04 16:40:48.000,2026,1,4,16,2026-01-04 23:29:04.172158
c8cdc7c0-3e4a-4c17-bd58-049678dfbb6c,vibration,1.878,mm/s,Site_Marseille,Machine_B2,2026-01-04T17:02:24,False,348.8,2026-01-04 17:02:24.000,2026,1,4,17,2026-01-04 23:29:04.172158
fa04fe70-25f5-4bb4-a6a9-2e315b40e371,vibration,4.769,mm/s,Site_Marseille,Machine_B2,2026-01-04T17:52:48,False,130.2,2026-01-04 17:52:48.000,2026,1,4,17,2026-01-04 23:29:04.172158
b8988d0d-863d-47fb-9184-c9716daf5ea7,vibration,6.508,mm/s,Site_Marseille,Machine_B1,2026-01-04T18:21:36,False,618.4,2026-01-04 18:21:36.000,2026,1,4,18,2026-01-04 23:29:04.172158
1fab7e3f-9741-4f60-86be-3088848824db,vibration,15.341,mm/s,Site_Lyon,Machine_B1,2026-01-04T01:04:48,True,850.9,2026-01-04 01:04:48.000,2026,1,4,1,2026-01-04 23:29:04.172158
fcf8acb2-9b5b-44fe-899a-bfc66fd408d6,vibration,6.989,mm/s,Site_Lyon,Machine_A1,2026-01-04T01:40:48,False,630.8,2026-01-04 01:40:48.000,2026,1,4,1,2026-01-04 23:29:04.172158
d01a67c4-4722-49bb-944f-0da849dd75a1,vibration,16.293,mm/s,Site_Lyon,Machine_C1,2026-01-04T02:02:24,True,708.9,2026-01-04 02:02:24.000,2026,1,4,2,2026-01-04 23:29:04.172158
4483c7aa-8de9-4519-970b-15bb3d890c38,vibration,5.187,mm/s,Site_Lyon,Machine_B2,2026-01-04T02:16:48,False,740.4,2026-01-04 02:16:48.000,2026,1,4,2,2026-01-04 23:29:04.172158
da0eae56-3ce6-40e4-baeb-3dcb202525cf,vibration,3.214,mm/s,Site_Lyon,Machine_A1,2026-01-04T03:21:36,False,929.3,2026-01-04 03:21:36.000,2026,1,4,3,2026-01-04 23:29:04.172158
ee296cf9-347d-47ef-99a7-383f2cf52d39,vibration,3.351,mm/s,Site_Lyon,Machine_A1,2026-01-04T03:50:24,False,345.7,2026-01-04 03:50:24.000,2026,1,4,3,2026-01-04 23:29:04.172158
3fda57e3-4a22-4a58-9033-bc6438100b92,vibration,10.379,mm/s,Site_Lyon,Machine_B1,2026-01-04T04:48:00,True,419.4,2026-01-04 04:48:00.000,2026,1,4,4,2026-01-04 23:29:04.172158
f12bb4bb-54f6-4ba1-ba16-5c3d7864ef86,vibration,3.178,mm/s,Site_Lyon,Machine_B2,2026-01-04T06:14:24,False,724.8,2026-01-04 06:14:24.000,2026,1,4,6,2026-01-04 23:29:04.172158
4e0d4907-a157-4346-b8fd-6d1c326790ad,vibration,0.661,mm/s,Site_Lyon,Machine_B2,2026-01-04T06:36:00,False,872.5,2026-01-04 06:36:00.000,2026,1,4,6,2026-01-04 23:29:04.172158
c657ac2d-ed6f-41bd-ac2e-8b384ba5f8e7,vibration,3.746,mm/s,Site_Lyon,Machine_A2,2026-01-04T06:57:36,False,592.4,2026-01-04 06:57:36.000,2026,1,4,6,2026-01-04 23:29:04.172158
42f53173-25fa-43ba-9867-75af1a57f8c4,vibration,5.964,mm/s,Site_Lyon,Machine_A2,2026-01-04T08:45:36,False,207.3,2026-01-04 08:45:36.000,2026,1,4,8,2026-01-04 23:29:04.172158
9d19e82c-3b69-496a-aca2-e97a73db6c3c,vibration,3.909,mm/s,Site_Lyon,Machine_B2,2026-01-04T08:52:48,False,693.0,2026-01-04 08:52:48.000,2026,1,4,8,2026-01-04 23:29:04.172158
0c72bbcb-4a48-4f31-925d-99488cb89316,vibration,0.767,mm/s,Site_Lyon,Machine_B2,2026-01-04T09:00:00,False,160.0,2026-01-04 09:00:00.000,2026,1,4,9,2026-01-04 23:29:04.172158
94a29f63-c22d-4dc9-abf0-eef262deb0b6,vibration,7.635,mm/s,Site_Lyon,Machine_C1,2026-01-04T09:36:00,False,842.7,2026-01-04 09:36:00.000,2026,1,4,9,2026-01-04 23:29:04.172158
70b83c76-630c-4f1c-84a7-2839fe9789c1,vibration,4.072,mm/s,Site_Lyon,Machine_C1,2026-01-04T09:57:36,False,789.7,2026-01-04 09:57:36.000,2026,1,4,9,2026-01-04 23:29:04.172158
a698a5f9-af77-44f9-afc4-c26c40db0cb2,vibration,7.264,mm/s,Site_Lyon,Machine_B1,2026-01-04T10:19:12,False,445.2,2026-01-04 10:19:12.000,2026,1,4,10,2026-01-04 23:29:04.172158
4922b922-36df-4366-a8a4-36fadb16a89a,vibration,5.658,mm/s,Site_Lyon,Machine_A1,2026-01-04T10:26:24,False,650.9,2026-01-04 10:26:24.000,2026,1,4,10,2026-01-04 23:29:04.172158
13839455-4473-47d1-bcfd-5f70bc8bebc2,vibration,8.623,mm/s,Site_Lyon,Machine_B1,2026-01-04T11:24:00,False,561.7,2026-01-04 11:24:00.000,2026,1,4,11,2026-01-04 23:29:04.172158
bd58cf07-5522-4fb4-b20c-d99d4ae41425,vibration,2.858,mm/s,Site_Lyon,Machine_B1,2026-01-04T12:36:00,False,758.5,2026-01-04 12:36:00.000,2026,1,4,12,2026-01-04 23:29:04.172158
b6a52e14-91f8-42d5-9535-6116ceb94d8a,vibration,1.636,mm/s,Site_Lyon,Machine_C1,2026-01-04T13:12:00,False,273.4,2026-01-04 13:12:00.000,2026,1,4,13,2026-01-04 23:29:04.172158
2ad19125-7bbb-4628-b7ee-00cdbe06f32e,vibration,7.972,mm/s,Site_Lyon,Machine_B1,2026-01-04T13:19:12,False,715.2,2026-01-04 13:19:12.000,2026,1,4,13,2026-01-04 23:29:04.172158
2793434b-5bdc-4038-821a-674044c2b44b,vibration,2.864,mm/s,Site_Lyon,Machine_B2,2026-01-04T16:19:12,False,388.5,2026-01-04 16:19:12.000,2026,1,4,16,2026-01-04 23:29:04.172158
bf41fa03-134c-4e92-bfb0-d665a6f3b609,vibration,5.788,mm/s,Site_Lyon,Machine_B2,2026-01-04T16:26:24,False,252.4,2026-01-04 16:26:24.000,2026,1,4,16,2026-01-04 23:29:04.172158
17aba299-b3fd-4f5e-9bef-630e4677c58f,vibration,8.799,mm/s,Site_Lyon,Machine_B1,2026-01-04T16:55:12,False,399.9,2026-01-04 16:55:12.000,2026,1,4,16,2026-01-04 23:29:04.172158
51575647-430b-427e-83d2-bfa535384780,vibration,14.448,mm/s,Site_Lyon,Machine_B1,2026-01-04T17:09:36,True,561.7,2026-01-04 17:09:36.000,2026,1,4,17,2026-01-04 23:29:04.172158
9ce24bb8-064e-4c02-823f-78ec97378c8d,vibration,1.355,mm/s,Site_Lyon,Machine_B2,2026-01-04T17:16:48,False,914.7,2026-01-04 17:16:48.000,2026,1,4,17,2026-01-04 23:29:04.172158
0ba88f32-3f48-4eb3-99b3-48b92f0441c0,vibration,3.481,mm/s,Site_Lyon,Machine_A2,2026-01-04T17:31:12,False,906.7,2026-01-04 17:31:12.000,2026,1,4,17,2026-01-04 23:29:04.172158
187f3eb4-5849-4778-ae34-d6ee63860e6b,vibration,2.737,mm/s,Site_Lyon,Machine_A1,2026-01-04T18:07:12,False,610.3,2026-01-04 18:07:12.000,2026,1,4,18,2026-01-04 23:29:04.172158
18c65971-299b-4544-aca2-958473e08249,vibration,5.687,mm/s,Site_Lyon,Machine_A2,2026-01-04T19:12:00,False,533.9,2026-01-04 19:12:00.000,2026,1,4,19,2026-01-04 23:29:04.172158
a077eb37-7df5-430d-8aeb-7eff953b7ac5,vibration,5.901,mm/s,Site_Lyon,Machine_A1,2026-01-04T15:38:52.800000,False,376.0,2026-01-04 15:38:52.800,2026,1,4,15,2026-01-04 23:29:04.172158
d2e15eea-19b1-4049-8f8a-663db7b20902,vibration,5.767,mm/s,Site_Lyon,Machine_A1,2026-01-04T15:41:45.600000,False,453.3,2026-01-04 15:41:45.600,2026,1,4,15,2026-01-04 23:29:04.172158
a312a94c-32fe-4830-b9a5-a088839beb75,vibration,3.831,mm/s,Site_Lyon,Machine_B2,2026-01-04T15:44:38.400000,False,793.0,2026-01-04 15:44:38.400,2026,1,4,15,2026-01-04 23:29:04.172158
ee28acb7-d99d-4dcf-bde8-cc4839f53d84,vibration,1.088,mm/s,Site_Lyon,Machine_B2,2026-01-04T15:46:04.800000,False,134.0,2026-01-04 15:46:04.800,2026,1,4,15,2026-01-04 23:29:04.172158
c9341100-28f3-4953-bccd-a5db2ec8068d,vibration,1.832,mm/s,Site_Lyon,Machine_A2,2026-01-04T16:09:07.200000,False,812.3,2026-01-04 16:09:07.200,2026,1,4,16,2026-01-04 23:29:04.172158
43892fa1-e0fa-4855-9839-960d7611fa77,vibration,5.446,mm/s,Site_Lyon,Machine_A2,2026-01-04T16:16:19.200000,False,827.7,2026-01-04 16:16:19.200,2026,1,4,16,2026-01-04 23:29:04.172158
d8388254-4b8d-4b61-af71-56aa338fa3cf,vibration,4.518,mm/s,Site_Lyon,Machine_A2,2026-01-04T16:20:38.400000,False,646.4,2026-01-04 16:20:38.400,2026,1,4,16,2026-01-04 23:29:04.172158
7ae27a72-cd5d-44eb-911b-566413bf8cb1,vibration,1.678,mm/s,Site_Lyon,Machine_B1,2026-01-04T16:30:43.200000,False,902.8,2026-01-04 16:30:43.200,2026,1,4,16,2026-01-04 23:29:04.172158
02cf674c-2bb4-4752-92e9-33d37b839234,vibration,6.264,mm/s,Site_Lyon,Machine_A2,2026-01-04T16:39:21.600000,False,687.0,2026-01-04 16:39:21.600,2026,1,4,16,2026-01-04 23:29:04.172158
e29e9990-c797-4767-9a98-675225acd0a7,vibration,3.256,mm/s,Site_Lyon,Machine_A2,2026-01-04T16:45:07.200000,False,905.1,2026-01-04 16:45:07.200,2026,1,4,16,2026-01-04 23:29:04.172158
97fbea8b-dd4c-4fdc-9915-f1a1ab09435f,vibration,10.323,mm/s,Site_Lyon,Machine_C1,2026-01-04T16:53:45.600000,True,642.2,2026-01-04 16:53:45.600,2026,1,4,16,2026-01-04 23:29:04.172158
971b9e8a-ad69-45f5-b6cc-d4c49a82d780,vibration,10.087,mm/s,Site_Lyon,Machine_C1,2026-01-04T16:56:38.400000,True,775.8,2026-01-04 16:56:38.400,2026,1,4,16,2026-01-04 23:29:04.172158
063bdb34-e6ae-4a76-a4c0-b51743965e8a,vibration,5.958,mm/s,Site_Lyon,Machine_A2,2026-01-04T17:08:09.600000,False,354.8,2026-01-04 17:08:09.600,2026,1,4,17,2026-01-04 23:29:04.172158
bf0de59f-819b-49a7-95aa-ab9527a1f1bf,vibration,6.869,mm/s,Site_Lyon,Machine_B1,2026-01-04T17:18:14.400000,False,478.6,2026-01-04 17:18:14.400,2026,1,4,17,2026-01-04 23:29:04.172158
594320f7-5cfb-41c2-9553-cffa6cc60faa,vibration,7.333,mm/s,Site_Lyon,Machine_B1,2026-01-04T17:36:57.600000,False,758.5,2026-01-04 17:36:57.600,2026,1,4,17,2026-01-04 23:29:04.172158
4fba3441-6c6a-4c0b-9756-0256835b198d,vibration,5.392,mm/s,Site_Lyon,Machine_A2,2026-01-04T17:55:40.800000,False,919.8,2026-01-04 17:55:40.800,2026,1,4,17,2026-01-04 23:29:04.172158
5a6506be-8e51-47bf-967e-1e6badb26ad3,vibration,3.568,mm/s,Site_Lyon,Machine_B2,2026-01-04T18:04:19.200000,False,930.8,2026-01-04 18:04:19.200,2026,1,4,18,2026-01-04 23:29:04.172158
b7b2920e-1a20-4e31-84ba-5f9a038fc6b2,vibration,5.945,mm/s,Site_Lyon,Machine_C1,2026-01-04T18:05:45.600000,False,606.6,2026-01-04 18:05:45.600,2026,1,4,18,2026-01-04 23:29:04.172158
761e3a5e-3c35-4606-836e-095b91744429,vibration,2.401,mm/s,Site_Lyon,Machine_C1,2026-01-04T18:17:16.800000,False,294.7,2026-01-04 18:17:16.800,2026,1,4,18,2026-01-04 23:29:04.172158
a91f5253-2bb6-4fec-85c3-74587b5da03e,vibration,7.874,mm/s,Site_Lyon,Machine_B1,2026-01-04T18:20:09.600000,False,981.5,2026-01-04 18:20:09.600,2026,1,4,18,2026-01-04 23:29:04.172158
ac0920a3-8b47-484c-aa48-df521fd94ffe,vibration,0.964,mm/s,Site_Lyon,Machine_C1,2026-01-04T18:25:55.200000,False,454.4,2026-01-04 18:25:55.200,2026,1,4,18,2026-01-04 23:29:04.172158
282075ea-b97e-49cd-9dbb-2ce1e514f5d0,vibration,1.874,mm/s,Site_Lyon,Machine_B2,2026-01-04T18:44:38.400000,False,198.2,2026-01-04 18:44:38.400,2026,1,4,18,2026-01-04 23:29:04.172158
2c0d6637-28e2-4301-8d03-a71a15fe3a67,vibration,0.792,mm/s,Site_Lyon,Machine_B1,2026-01-04T19:03:21.600000,False,757.1,2026-01-04 19:03:21.600,2026,1,4,19,2026-01-04 23:29:04.172158
f50ebcb6-1710-4a54-96ef-f7e8bdb5f17e,vibration,0.725,mm/s,Site_Lyon,Machine_B1,2026-01-04T19:07:40.800000,False,719.3,2026-01-04 19:07:40.800,2026,1,4,19,2026-01-04 23:29:04.172158
49b66aa9-693e-41ed-ab90-c52787594c79,vibration,4.834,mm/s,Site_Lyon,Machine_A1,2026-01-04T19:13:26.400000,False,400.9,2026-01-04 19:13:26.400,2026,1,4,19,2026-01-04 23:29:04.172158
97d7f9f0-5673-495a-a5ea-031344687713,vibration,11.834,mm/s,Site_Lyon,Machine_B1,2026-01-04T19:16:19.200000,True,771.7,2026-01-04 19:16:19.200,2026,1,4,19,2026-01-04 23:29:04.172158
281d6f1a-a9c9-439e-ab0a-3c453276b81c,vibration,4.191,mm/s,Site_Lyon,Machine_B1,2026-01-04T19:17:45.600000,False,729.8,2026-01-04 19:17:45.600,2026,1,4,19,2026-01-04 23:29:04.172158
fb66595a-c5ab-4956-847e-3459dddf7b2a,vibration,14.263,mm/s,Site_Lyon,Machine_C1,2026-01-04T19:42:14.400000,True,573.1,2026-01-04 19:42:14.400,2026,1,4,19,2026-01-04 23:29:04.172158
9bbd1187-924f-4dc3-8a72-a4c61b87236c,vibration,6.709,mm/s,Site_Lyon,Machine_A2,2026-01-04T10:13:26.400000,False,987.8,2026-01-04 10:13:26.400,2026,1,4,10,2026-01-04 23:29:04.172158
87e7e758-7af7-4b9d-ae35-34e7398f7293,vibration,3.858,mm/s,Site_Lyon,Machine_A1,2026-01-04T10:23:31.200000,False,928.5,2026-01-04 10:23:31.200,2026,1,4,10,2026-01-04 23:29:04.172158
60f481b5-9965-4183-90a5-7ac82f2c733d,vibration,3.756,mm/s,Site_Lyon,Machine_B1,2026-01-04T10:29:16.800000,False,862.2,2026-01-04 10:29:16.800,2026,1,4,10,2026-01-04 23:29:04.172158
3601a0ec-4d01-4d0e-8510-6cbe32140719,vibration,4.232,mm/s,Site_Lyon,Machine_B1,2026-01-04T10:45:07.200000,False,715.3,2026-01-04 10:45:07.200,2026,1,4,10,2026-01-04 23:29:04.172158
12d1e25c-9dfa-4c9c-901a-8841e9cfa030,vibration,8.646,mm/s,Site_Lyon,Machine_B1,2026-01-04T10:49:26.400000,False,319.6,2026-01-04 10:49:26.400,2026,1,4,10,2026-01-04 23:29:04.172158
b50056ee-6fae-4b55-aeb6-17c26e38966d,vibration,4.779,mm/s,Site_Lyon,Machine_A2,2026-01-04T10:50:52.800000,False,765.6,2026-01-04 10:50:52.800,2026,1,4,10,2026-01-04 23:29:04.172158
5f0ac1f0-a2ac-40c2-b26b-0c21ca156fc2,vibration,3.538,mm/s,Site_Lyon,Machine_C1,2026-01-04T11:06:43.200000,False,561.8,2026-01-04 11:06:43.200,2026,1,4,11,2026-01-04 23:29:04.172158
fdddd2fb-fd2d-48c9-83b8-a698380d036f,vibration,5.317,mm/s,Site_Lyon,Machine_A1,2026-01-04T11:08:09.600000,False,906.5,2026-01-04 11:08:09.600,2026,1,4,11,2026-01-04 23:29:04.172158
73c29958-8ae2-44c0-a436-bed322acf80e,vibration,4.356,mm/s,Site_Lyon,Machine_B2,2026-01-04T11:25:26.400000,False,110.4,2026-01-04 11:25:26.400,2026,1,4,11,2026-01-04 23:29:04.172158
494d507a-25a8-467b-b1ff-550122a26b2c,vibration,2.869,mm/s,Site_Lyon,Machine_B2,2026-01-04T11:26:52.800000,False,728.3,2026-01-04 11:26:52.800,2026,1,4,11,2026-01-04 23:29:04.172158
5ea2a002-f483-414e-b962-c16a70392aca,vibration,3.297,mm/s,Site_Lyon,Machine_B2,2026-01-04T11:47:02.400000,False,135.5,2026-01-04 11:47:02.400,2026,1,4,11,2026-01-04 23:29:04.172158
421bbc9a-0861-4583-9623-d5cf47c001e2,vibration,17.486,mm/s,Site_Lyon,Machine_B1,2026-01-04T12:04:19.200000,True,852.4,2026-01-04 12:04:19.200,2026,1,4,12,2026-01-04 23:29:04.172158
719b1cb3-244d-41a2-b970-486e737e9514,vibration,0.783,mm/s,Site_Lyon,Machine_A1,2026-01-04T12:12:57.600000,False,277.5,2026-01-04 12:12:57.600,2026,1,4,12,2026-01-04 23:29:04.172158
604f63b0-1224-4199-b5bf-cfdac2ff42f7,vibration,2.609,mm/s,Site_Lyon,Machine_A2,2026-01-04T12:17:16.800000,False,133.5,2026-01-04 12:17:16.800,2026,1,4,12,2026-01-04 23:29:04.172158
9d95e255-f809-48ed-bbbf-a6e3a9d925c3,vibration,13.014,mm/s,Site_Lyon,Machine_C1,2026-01-04T12:24:28.800000,True,536.1,2026-01-04 12:24:28.800,2026,1,4,12,2026-01-04 23:29:04.172158
d47949f2-8aa5-454f-a490-da1b618a3361,vibration,3.276,mm/s,Site_Lyon,Machine_A1,2026-01-04T12:59:02.400000,False,100.6,2026-01-04 12:59:02.400,2026,1,4,12,2026-01-04 23:29:04.172158
f76127fd-be14-4af7-a913-ef9d564ccc01,vibration,1.149,mm/s,Site_Lyon,Machine_A1,2026-01-04T13:06:14.400000,False,505.9,2026-01-04 13:06:14.400,2026,1,4,13,2026-01-04 23:29:04.172158
bdcb307b-3e39-4d3a-b931-6fd41cc07ee2,vibration,6.042,mm/s,Site_Lyon,Machine_C1,2026-01-04T13:20:38.400000,False,163.8,2026-01-04 13:20:38.400,2026,1,4,13,2026-01-04 23:29:04.172158
d3ed289e-32cb-4088-8840-f60417a955a6,vibration,3.215,mm/s,Site_Lyon,Machine_C1,2026-01-04T13:22:04.800000,False,424.2,2026-01-04 13:22:04.800,2026,1,4,13,2026-01-04 23:29:04.172158
1e796553-6f0d-4815-a398-bee676b3c967,vibration,5.435,mm/s,Site_Lyon,Machine_B1,2026-01-04T13:23:31.200000,False,997.1,2026-01-04 13:23:31.200,2026,1,4,13,2026-01-04 23:29:04.172158
beb895ba-3d59-4394-99f7-21ce8b69f43a,vibration,1.874,mm/s,Site_Lyon,Machine_A1,2026-01-04T13:45:07.200000,False,602.3,2026-01-04 13:45:07.200,2026,1,4,13,2026-01-04 23:29:04.172158
55d11bd2-6ccc-4b3d-b57f-0ee0529681b6,vibration,5.686,mm/s,Site_Lyon,Machine_C1,2026-01-04T14:03:50.400000,False,957.0,2026-01-04 14:03:50.400,2026,1,4,14,2026-01-04 23:29:04.172158
466aefed-4917-4d2f-9659-3db7b578a841,vibration,4.846,mm/s,Site_Lyon,Machine_A2,2026-01-04T14:08:09.600000,False,769.1,2026-01-04 14:08:09.600,2026,1,4,14,2026-01-04 23:29:04.172158
b324c665-f5d1-4fe6-b9c3-a02553f963cd,vibration,0.756,mm/s,Site_Lyon,Machine_A1,2026-01-04T14:21:07.200000,False,752.6,2026-01-04 14:21:07.200,2026,1,4,14,2026-01-04 23:29:04.172158
659de2f5-5eb5-480b-8e63-0ebbb0f427b3,vibration,1.272,mm/s,Site_Lyon,Machine_A2,2026-01-04T14:41:16.800000,False,773.4,2026-01-04 14:41:16.800,2026,1,4,14,2026-01-04 23:29:04.172158
b67cb367-f560-4072-8576-aa0e3bf58d52,vibration,10.126,mm/s,Site_Lyon,Machine_B1,2026-01-04T14:48:28.800000,True,723.7,2026-01-04 14:48:28.800,2026,1,4,14,2026-01-04 23:29:04.172158
fe37b3a6-7f89-46cb-b358-ab8ff8af1b0d,vibration,4.414,mm/s,Site_Lyon,Machine_A1,2026-01-04T14:54:14.400000,False,169.3,2026-01-04 14:54:14.400,2026,1,4,14,2026-01-04 23:29:04.172158
