sensor_id,type,value,unit,site,machine,timestamp,is_critical,timestamp_dt,year,month,day,hour,ingestion_timestamp
cb979303-ca1c-4ee7-8c9a-e6183baf0835,temperature,55.49,Celsius,Site_Paris,Machine_A2,2026-01-04T13:50:52.800000,False,2026-01-04 13:50:52.800,2026,1,4,13,2026-01-04 23:28:57.127714
c55ee987-39dd-4f93-9c16-d61b2ce49c04,temperature,67.64,Celsius,Site_Paris,Machine_C1,2026-01-04T13:56:38.400000,False,2026-01-04 13:56:38.400,2026,1,4,13,2026-01-04 23:28:57.127714
ede9e378-edc2-4159-9124-3cd4991ebefa,temperature,80.57,Celsius,Site_Paris,Machine_B1,2026-01-04T14:03:50.400000,False,2026-01-04 14:03:50.400,2026,1,4,14,2026-01-04 23:28:57.127714
341e09e6-a7a2-4f51-a526-d6707c50feea,temperature,50.69,Celsius,Site_Paris,Machine_A1,2026-01-04T14:13:55.200000,False,2026-01-04 14:13:55.200,2026,1,4,14,2026-01-04 23:28:57.127714
3caf2c3c-7b9f-4ee4-92d8-f96ed9d8e47f,temperature,75.37,Celsius,Site_Paris,Machine_A1,2026-01-04T14:18:14.400000,False,2026-01-04 14:18:14.400,2026,1,4,14,2026-01-04 23:28:57.127714
c9afe4b8-4334-4eb7-b46d-acf77938d795,temperature,62.37,Celsius,Site_Paris,Machine_B2,2026-01-04T14:21:07.200000,False,2026-01-04 14:21:07.200,2026,1,4,14,2026-01-04 23:28:57.127714
5646cab1-cdad-4ab6-b7a6-e4a41a91e543,temperature,68.73,Celsius,Site_Paris,Machine_A2,2026-01-04T14:29:45.600000,False,2026-01-04 14:29:45.600,2026,1,4,14,2026-01-04 23:28:57.127714
06c5b1ea-b830-43d1-959e-150c7cd46a14,temperature,26.51,Celsius,Site_Paris,Machine_C1,2026-01-04T14:39:50.400000,False,2026-01-04 14:39:50.400,2026,1,4,14,2026-01-04 23:28:57.127714
ff8f76c4-0062-43fd-a5af-a64c669721f4,temperature,61.12,Celsius,Site_Marseille,Machine_A2,2026-01-04T00:50:24,False,2026-01-04 00:50:24.000,2026,1,4,0,2026-01-04 23:28:57.127714
002d8278-463d-4f42-a147-c819be40145a,temperature,42.96,Celsius,Site_Marseille,Machine_C1,2026-01-04T01:40:48,False,2026-01-04 01:40:48.000,2026,1,4,1,2026-01-04 23:28:57.127714
23fa25f2-215e-4f6c-abea-cc20f2a4095d,temperature,53.56,Celsius,Site_Marseille,Machine_C1,2026-01-04T01:55:12,False,2026-01-04 01:55:12.000,2026,1,4,1,2026-01-04 23:28:57.127714
39af30b5-25c0-4145-a949-75b33986f6b1,temperature,112.76,Celsius,Site_Marseille,Machine_B1,2026-01-04T02:38:24,True,2026-01-04 02:38:24.000,2026,1,4,2,2026-01-04 23:28:57.127714
47351207-c36b-40ec-a340-0b3a97987a12,temperature,63.89,Celsius,Site_Marseille,Machine_A2,2026-01-04T02:45:36,False,2026-01-04 02:45:36.000,2026,1,4,2,2026-01-04 23:28:57.127714
fab9bb43-44ae-4bdd-9c5a-74e40b50578f,temperature,68.96,Celsius,Site_Marseille,Machine_B2,2026-01-04T02:52:48,False,2026-01-04 02:52:48.000,2026,1,4,2,2026-01-04 23:28:57.127714
9604fcb6-9ca2-45f9-a872-5ed887444477,temperature,54.65,Celsius,Site_Marseille,Machine_A1,2026-01-04T03:36:00,False,2026-01-04 03:36:00.000,2026,1,4,3,2026-01-04 23:28:57.127714
3647c359-c204-44f4-9975-a7ea2160b270,temperature,36.21,Celsius,Site_Marseille,Machine_A1,2026-01-04T03:57:36,False,2026-01-04 03:57:36.000,2026,1,4,3,2026-01-04 23:28:57.127714
9d5ba717-e45e-4e3f-a608-cb69eb96fbd5,temperature,79.74,Celsius,Site_Marseille,Machine_B2,2026-01-04T04:19:12,False,2026-01-04 04:19:12.000,2026,1,4,4,2026-01-04 23:28:57.127714
312aa4eb-f231-4458-b4b5-8cfd2a4819cb,temperature,64.17,Celsius,Site_Marseille,Machine_C1,2026-01-04T04:48:00,False,2026-01-04 04:48:00.000,2026,1,4,4,2026-01-04 23:28:57.127714
df1fe1e3-d244-4fb9-8025-e42aba993d60,temperature,45.84,Celsius,Site_Marseille,Machine_A2,2026-01-04T04:55:12,False,2026-01-04 04:55:12.000,2026,1,4,4,2026-01-04 23:28:57.127714
c5d3126a-49d3-4414-8401-d76e5f4b476e,temperature,114.56,Celsius,Site_Marseille,Machine_A2,2026-01-04T05:09:36,True,2026-01-04 05:09:36.000,2026,1,4,5,2026-01-04 23:28:57.127714
89a0a6e0-5e21-41c4-aeff-7a707072b480,temperature,47.07,Celsius,Site_Marseille,Machine_C1,2026-01-04T05:31:12,False,2026-01-04 05:31:12.000,2026,1,4,5,2026-01-04 23:28:57.127714
bdc571f2-528d-4a20-804f-c8ac3af6fc1c,temperature,42.77,Celsius,Site_Marseille,Machine_B1,2026-01-04T06:14:24,False,2026-01-04 06:14:24.000,2026,1,4,6,2026-01-04 23:28:57.127714
e3b97bd0-c909-43a9-860b-5d5cd3a511e0,temperature,29.58,Celsius,Site_Marseille,Machine_B1,2026-01-04T06:43:12,False,2026-01-04 06:43:12.000,2026,1,4,6,2026-01-04 23:28:57.127714
6dcca209-dd7f-40a7-86b9-4409093d7ae0,temperature,55.32,Celsius,Site_Marseille,Machine_A2,2026-01-04T07:04:48,False,2026-01-04 07:04:48.000,2026,1,4,7,2026-01-04 23:28:57.127714
63fbdd55-8d59-4b41-b2e7-283761902a5c,temperature,20.76,Celsius,Site_Marseille,Machine_B1,2026-01-04T07:26:24,False,2026-01-04 07:26:24.000,2026,1,4,7,2026-01-04 23:28:57.127714
b595576f-8a6e-4c29-9cae-dd3a6b4225ce,temperature,74.32,Celsius,Site_Marseille,Machine_B2,2026-01-04T08:31:12,False,2026-01-04 08:31:12.000,2026,1,4,8,2026-01-04 23:28:57.127714
1689aef9-fa6f-4823-9b4e-53cb95c929de,temperature,58.09,Celsius,Site_Marseille,Machine_C1,2026-01-04T08:45:36,False,2026-01-04 08:45:36.000,2026,1,4,8,2026-01-04 23:28:57.127714
2252179b-17a2-481f-bc5e-13d36249d631,temperature,76.95,Celsius,Site_Marseille,Machine_A2,2026-01-04T08:52:48,False,2026-01-04 08:52:48.000,2026,1,4,8,2026-01-04 23:28:57.127714
c12a6041-11a1-4704-8ce1-e33fa64ace08,temperature,42.66,Celsius,Site_Marseille,Machine_B2,2026-01-04T09:00:00,False,2026-01-04 09:00:00.000,2026,1,4,9,2026-01-04 23:28:57.127714
73c982e3-5616-4c8c-b745-f636001b2c20,temperature,84.94,Celsius,Site_Marseille,Machine_C1,2026-01-04T10:04:48,False,2026-01-04 10:04:48.000,2026,1,4,10,2026-01-04 23:28:57.127714
9ea037c1-42b2-4451-bd75-119e0edfad08,temperature,54.42,Celsius,Site_Marseille,Machine_C1,2026-01-04T10:12:00,False,2026-01-04 10:12:00.000,2026,1,4,10,2026-01-04 23:28:57.127714
5f3b8a1d-15e0-400c-87dd-cd5dc5f10cc0,temperature,104.68,Celsius,Site_Marseille,Machine_C1,2026-01-04T11:16:48,True,2026-01-04 11:16:48.000,2026,1,4,11,2026-01-04 23:28:57.127714
2991d75a-1588-4fe1-b636-27a0175f0d32,temperature,55.22,Celsius,Site_Marseille,Machine_A1,2026-01-04T11:24:00,False,2026-01-04 11:24:00.000,2026,1,4,11,2026-01-04 23:28:57.127714
f3b83fec-3d13-4c5c-bfca-933d290a0b88,temperature,41.41,Celsius,Site_Marseille,Machine_A2,2026-01-04T12:43:12,False,2026-01-04 12:43:12.000,2026,1,4,12,2026-01-04 23:28:57.127714
881f99b3-8b16-4d5f-9cdd-885b501e1c3d,temperature,50.03,Celsius,Site_Marseille,Machine_A2,2026-01-04T13:04:48,False,2026-01-04 13:04:48.000,2026,1,4,13,2026-01-04 23:28:57.127714
1ef9e15e-2c8c-40ae-99e7-4a9c933a6bdb,temperature,64.91,Celsius,Site_Marseille,Machine_B1,2026-01-04T13:19:12,False,2026-01-04 13:19:12.000,2026,1,4,13,2026-01-04 23:28:57.127714
72a8eb11-a9d4-41d2-b01f-b09a13218381,temperature,23.56,Celsius,Site_Marseille,Machine_A2,2026-01-04T14:45:36,False,2026-01-04 14:45:36.000,2026,1,4,14,2026-01-04 23:28:57.127714
6bef5159-44e8-48f8-9dc1-e734c53da7b7,temperature,50.03,Celsius,Site_Marseille,Machine_A2,2026-01-04T15:28:48,False,2026-01-04 15:28:48.000,2026,1,4,15,2026-01-04 23:28:57.127714
331ef239-df58-4d78-8513-abcd12d761b6,temperature,72.05,Celsius,Site_Marseille,Machine_A1,2026-01-04T15:57:36,False,2026-01-04 15:57:36.000,2026,1,4,15,2026-01-04 23:28:57.127714
26b18387-e982-42a5-a012-ab3cd40a4b26,temperature,24.54,Celsius,Site_Lyon,Machine_C1,2026-01-04T15:59:02.400000,False,2026-01-04 15:59:02.400,2026,1,4,15,2026-01-04 23:28:57.127714
22ce0718-674f-4419-8329-a08ef8a7f70c,temperature,84.92,Celsius,Site_Lyon,Machine_B1,2026-01-04T16:06:14.400000,False,2026-01-04 16:06:14.400,2026,1,4,16,2026-01-04 23:28:57.127714
d01a6acc-c624-4701-b1fd-bd0d4a8789bd,temperature,55.64,Celsius,Site_Lyon,Machine_B2,2026-01-04T16:14:52.800000,False,2026-01-04 16:14:52.800,2026,1,4,16,2026-01-04 23:28:57.127714
425a5794-57f9-4aae-b697-eef87c43ee99,temperature,77.13,Celsius,Site_Lyon,Machine_A1,2026-01-04T16:20:38.400000,False,2026-01-04 16:20:38.400,2026,1,4,16,2026-01-04 23:28:57.127714
a7542af2-1d2e-4a1d-9ea3-230203af77db,temperature,40.41,Celsius,Site_Lyon,Machine_A1,2026-01-04T16:24:57.600000,False,2026-01-04 16:24:57.600,2026,1,4,16,2026-01-04 23:28:57.127714
8346719f-cfb9-415c-af05-b294dfb80052,temperature,111.07,Celsius,Site_Lyon,Machine_B1,2026-01-04T16:32:09.600000,True,2026-01-04 16:32:09.600,2026,1,4,16,2026-01-04 23:28:57.127714
3f810f56-f7a4-4484-ba60-1621ed2363ec,temperature,64.08,Celsius,Site_Lyon,Machine_C1,2026-01-04T16:37:55.200000,False,2026-01-04 16:37:55.200,2026,1,4,16,2026-01-04 23:28:57.127714
ae239577-9434-456a-8a9e-305cd5cfc48d,temperature,44.61,Celsius,Site_Lyon,Machine_C1,2026-01-04T16:53:45.600000,False,2026-01-04 16:53:45.600,2026,1,4,16,2026-01-04 23:28:57.127714
49392a3d-482a-47da-880c-fc8ed123a477,temperature,71.25,Celsius,Site_Lyon,Machine_C1,2026-01-04T17:08:09.600000,False,2026-01-04 17:08:09.600,2026,1,4,17,2026-01-04 23:28:57.127714
ce5e4818-0c4a-4d17-8a1f-9d9dfef80572,temperature,26.28,Celsius,Site_Lyon,Machine_A2,2026-01-04T17:21:07.200000,False,2026-01-04 17:21:07.200,2026,1,4,17,2026-01-04 23:28:57.127714
5e8c5ddc-c927-4d69-8040-4b1119a75b5d,temperature,62.62,Celsius,Site_Lyon,Machine_B1,2026-01-04T17:25:26.400000,False,2026-01-04 17:25:26.400,2026,1,4,17,2026-01-04 23:28:57.127714
6a8bf714-1230-49fc-bd9d-4c916319ce14,temperature,84.72,Celsius,Site_Lyon,Machine_B2,2026-01-04T17:28:19.200000,False,2026-01-04 17:28:19.200,2026,1,4,17,2026-01-04 23:28:57.127714
e9cbbd0c-f9f7-4968-9e9e-d539fe76f5c0,temperature,38.54,Celsius,Site_Lyon,Machine_B1,2026-01-04T17:36:57.600000,False,2026-01-04 17:36:57.600,2026,1,4,17,2026-01-04 23:28:57.127714
c35531cd-db2c-4bdd-96f3-16aa8b15a8b5,temperature,55.08,Celsius,Site_Lyon,Machine_A1,2026-01-04T18:04:19.200000,False,2026-01-04 18:04:19.200,2026,1,4,18,2026-01-04 23:28:57.127714
c50b5535-7383-407c-8c4b-3606b9bfa11e,temperature,60.89,Celsius,Site_Lyon,Machine_A1,2026-01-04T18:08:38.400000,False,2026-01-04 18:08:38.400,2026,1,4,18,2026-01-04 23:28:57.127714
543b1945-d52b-475c-a09c-79ab3b99c78a,temperature,25.26,Celsius,Site_Lyon,Machine_C1,2026-01-04T18:10:04.800000,False,2026-01-04 18:10:04.800,2026,1,4,18,2026-01-04 23:28:57.127714
ba8786c3-de0b-4ed7-add0-b85566ac5090,temperature,77.81,Celsius,Site_Lyon,Machine_A2,2026-01-04T18:25:55.200000,False,2026-01-04 18:25:55.200,2026,1,4,18,2026-01-04 23:28:57.127714
bde6db78-b065-43e1-9e88-b79ebc332169,temperature,45.08,Celsius,Site_Lyon,Machine_B2,2026-01-04T18:30:14.400000,False,2026-01-04 18:30:14.400,2026,1,4,18,2026-01-04 23:28:57.127714
be375a35-6c87-4697-9b3e-48d503813c71,temperature,40.44,Celsius,Site_Lyon,Machine_B1,2026-01-04T18:37:26.400000,False,2026-01-04 18:37:26.400,2026,1,4,18,2026-01-04 23:28:57.127714
8c997dc1-088a-4c31-aa50-23b0bad78710,temperature,25.95,Celsius,Site_Lyon,Machine_A2,2026-01-04T19:01:55.200000,False,2026-01-04 19:01:55.200,2026,1,4,19,2026-01-04 23:28:57.127714
5d034ded-77e3-4246-8142-16087f067e2c,temperature,36.51,Celsius,Site_Lyon,Machine_B2,2026-01-04T19:17:45.600000,False,2026-01-04 19:17:45.600,2026,1,4,19,2026-01-04 23:28:57.127714
8d466c7d-ef8d-4edb-b740-bf15cd2aeec8,temperature,24.24,Celsius,Site_Lyon,Machine_B2,2026-01-04T19:23:31.200000,False,2026-01-04 19:23:31.200,2026,1,4,19,2026-01-04 23:28:57.127714
e9023fa1-ef3d-43a7-81af-0d93b56c318e,temperature,75.73,Celsius,Site_Lyon,Machine_B1,2026-01-04T19:42:14.400000,False,2026-01-04 19:42:14.400,2026,1,4,19,2026-01-04 23:28:57.127714
6e625328-2da5-4600-9aca-6ee8513c4abb,temperature,65.13,Celsius,Site_Lyon,Machine_B1,2026-01-04T19:46:33.600000,False,2026-01-04 19:46:33.600,2026,1,4,19,2026-01-04 23:28:57.127714
f2ee881e-a930-401b-b255-da08102a03cc,temperature,27.21,Celsius,Site_Lyon,Machine_C1,2026-01-04T19:58:04.800000,False,2026-01-04 19:58:04.800,2026,1,4,19,2026-01-04 23:28:57.127714
e4b00bca-0d85-4991-a7b6-4fdcdf8c908d,temperature,43.61,Celsius,Site_Lyon,Machine_B2,2026-01-04T19:59:31.200000,False,2026-01-04 19:59:31.200,2026,1,4,19,2026-01-04 23:28:57.127714
0482e10e-8db3-4cca-aaad-5fc732eedf3c,temperature,58.79,Celsius,Site_Lyon,Machine_C1,2026-01-04T20:12:28.800000,False,2026-01-04 20:12:28.800,2026,1,4,20,2026-01-04 23:28:57.127714
94dd7100-0524-420b-a5a8-5a88c4397e21,temperature,70.25,Celsius,Site_Lyon,Machine_B2,2026-01-04T21:01:26.400000,False,2026-01-04 21:01:26.400,2026,1,4,21,2026-01-04 23:28:57.127714
7c933b15-7863-463b-aa06-19a284244eae,temperature,82.73,Celsius,Site_Lyon,Machine_B1,2026-01-04T21:25:55.200000,False,2026-01-04 21:25:55.200,2026,1,4,21,2026-01-04 23:28:57.127714
890500dc-f412-4698-b831-2f6e720a47fb,temperature,72.41,Celsius,Site_Lyon,Machine_C1,2026-01-04T01:53:45.600000,False,2026-01-04 01:53:45.600,2026,1,4,1,2026-01-04 23:28:57.127714
9fc02ce9-6f37-44d9-94af-13757255e150,temperature,40.79,Celsius,Site_Lyon,Machine_B2,2026-01-04T01:56:38.400000,False,2026-01-04 01:56:38.400,2026,1,4,1,2026-01-04 23:28:57.127714
df14dc83-1c3c-4ea4-b4aa-fcb6a5801f04,temperature,38.07,Celsius,Site_Lyon,Machine_A1,2026-01-04T02:05:16.800000,False,2026-01-04 02:05:16.800,2026,1,4,2,2026-01-04 23:28:57.127714
5add76b8-76e7-43c6-bdf1-bfce33eeccc5,temperature,49.79,Celsius,Site_Lyon,Machine_A1,2026-01-04T02:21:07.200000,False,2026-01-04 02:21:07.200,2026,1,4,2,2026-01-04 23:28:57.127714
e85d79f6-eb9e-4fdd-961d-e11e02dc98ba,temperature,57.47,Celsius,Site_Lyon,Machine_B1,2026-01-04T02:22:33.600000,False,2026-01-04 02:22:33.600,2026,1,4,2,2026-01-04 23:28:57.127714
02e28052-6ee4-4e09-bdbc-8d5e9ed228bb,temperature,72.62,Celsius,Site_Lyon,Machine_C1,2026-01-04T02:29:45.600000,False,2026-01-04 02:29:45.600,2026,1,4,2,2026-01-04 23:28:57.127714
23ef1e86-5463-4cd3-9ce3-cfc19f05a6c7,temperature,76.55,Celsius,Site_Lyon,Machine_B2,2026-01-04T02:51:21.600000,False,2026-01-04 02:51:21.600,2026,1,4,2,2026-01-04 23:28:57.127714
1c773810-1ee5-4e7e-af96-3eb5cec821d9,temperature,31.24,Celsius,Site_Lyon,Machine_C1,2026-01-04T02:54:14.400000,False,2026-01-04 02:54:14.400,2026,1,4,2,2026-01-04 23:28:57.127714
1c9e9d66-f256-4f08-bc75-190857f8f0f7,temperature,77.36,Celsius,Site_Lyon,Machine_A2,2026-01-04T03:05:45.600000,False,2026-01-04 03:05:45.600,2026,1,4,3,2026-01-04 23:28:57.127714
4e6bc042-1c2e-42b0-8464-e115e3f3f9dc,temperature,39.79,Celsius,Site_Lyon,Machine_C1,2026-01-04T03:46:04.800000,False,2026-01-04 03:46:04.800,2026,1,4,3,2026-01-04 23:28:57.127714
162b93f0-1d09-456a-8ade-b85484b358b7,temperature,65.71,Celsius,Site_Lyon,Machine_B2,2026-01-04T03:53:16.800000,False,2026-01-04 03:53:16.800,2026,1,4,3,2026-01-04 23:28:57.127714
280ff0df-eaf4-4f5f-9ed7-4f3b45d6602e,temperature,61.08,Celsius,Site_Lyon,Machine_B2,2026-01-04T03:59:02.400000,False,2026-01-04 03:59:02.400,2026,1,4,3,2026-01-04 23:28:57.127714
e07cd78b-2a70-4602-a854-da4bbd20574d,temperature,59.12,Celsius,Site_Lyon,Machine_C1,2026-01-04T04:10:33.600000,False,2026-01-04 04:10:33.600,2026,1,4,4,2026-01-04 23:28:57.127714
442c5afe-f5b7-4a07-b07e-e682d3f45cdd,temperature,20.09,Celsius,Site_Lyon,Machine_A1,2026-01-04T04:13:26.400000,False,2026-01-04 04:13:26.400,2026,1,4,4,2026-01-04 23:28:57.127714
0aed304a-2442-4866-8d17-930c5d3b9afd,temperature,65.07,Celsius,Site_Lyon,Machine_C1,2026-01-04T04:16:19.200000,False,2026-01-04 04:16:19.200,2026,1,4,4,2026-01-04 23:28:57.127714
1e399fc9-cfc3-487b-9b9f-f9bba23fa886,temperature,35.19,Celsius,Site_Lyon,Machine_C1,2026-01-04T04:24:57.600000,False,2026-01-04 04:24:57.600,2026,1,4,4,2026-01-04 23:28:57.127714
57f9c78c-84a4-4d95-9b78-11fb0bf95812,temperature,84.75,Celsius,Site_Lyon,Machine_C1,2026-01-04T04:50:52.800000,False,2026-01-04 04:50:52.800,2026,1,4,4,2026-01-04 23:28:57.127714
0b4c0efd-dc03-4dcc-b41f-c713fa11a057,temperature,56.45,Celsius,Site_Lyon,Machine_A2,2026-01-04T04:58:04.800000,False,2026-01-04 04:58:04.800,2026,1,4,4,2026-01-04 23:28:57.127714
ce617416-7f88-429f-82be-d064d6ef3c09,temperature,30.92,Celsius,Site_Lyon,Machine_B2,2026-01-04T05:39:50.400000,False,2026-01-04 05:39:50.400,2026,1,4,5,2026-01-04 23:28:57.127714
d1e39768-2bd0-4630-aa9f-15149a2270eb,temperature,47.17,Celsius,Site_Lyon,Machine_B2,2026-01-04T05:44:09.600000,False,2026-01-04 05:44:09.600,2026,1,4,5,2026-01-04 23:28:57.127714
117460db-73cd-4a29-acaf-aa843506ea2b,temperature,24.02,Celsius,Site_Lyon,Machine_B1,2026-01-04T05:47:02.400000,False,2026-01-04 05:47:02.400,2026,1,4,5,2026-01-04 23:28:57.127714
69ca3c7e-7df6-4814-a4e0-9aed093ef612,temperature,82.06,Celsius,Site_Lyon,Machine_A2,2026-01-04T05:48:28.800000,False,2026-01-04 05:48:28.800,2026,1,4,5,2026-01-04 23:28:57.127714
bdb84ce9-6bd1-4984-9813-ad171fd8ccc0,temperature,50.07,Celsius,Site_Lyon,Machine_A2,2026-01-04T05:49:55.200000,False,2026-01-04 05:49:55.200,2026,1,4,5,2026-01-04 23:28:57.127714
7a4b5dd9-62df-4035-a9b4-b0fdb0eba996,temperature,72.08,Celsius,Site_Lyon,Machine_A1,2026-01-04T05:51:21.600000,False,2026-01-04 05:51:21.600,2026,1,4,5,2026-01-04 23:28:57.127714
10907049-ae91-49c1-b776-ee0683cd2618,temperature,74.87,Celsius,Site_Lyon,Machine_C1,2026-01-04T05:54:14.400000,False,2026-01-04 05:54:14.400,2026,1,4,5,2026-01-04 23:28:57.127714
6425a6be-58bb-45a4-82ad-734aa5d9c488,temperature,46.32,Celsius,Site_Lyon,Machine_B2,2026-01-04T05:58:33.600000,False,2026-01-04 05:58:33.600,2026,1,4,5,2026-01-04 23:28:57.127714
19b61e2d-05eb-409e-8c6b-4568074f3819,temperature,22.97,Celsius,Site_Lyon,Machine_A2,2026-01-04T06:15:50.400000,False,2026-01-04 06:15:50.400,2026,1,4,6,2026-01-04 23:28:57.127714
ef1f219f-590e-49a7-8497-812dc0ddb6b6,temperature,22.72,Celsius,Site_Lyon,Machine_B1,2026-01-04T06:59:02.400000,False,2026-01-04 06:59:02.400,2026,1,4,6,2026-01-04 23:28:57.127714
307883dd-4cb5-4939-829d-c135aecc13cb,temperature,58.36,Celsius,Site_Lyon,Machine_B2,2026-01-04T07:09:07.200000,False,2026-01-04 07:09:07.200,2026,1,4,7,2026-01-04 23:28:57.127714
e515b027-b89b-4981-b236-463440cc32ed,temperature,21.66,Celsius,Site_Lyon,Machine_B2,2026-01-04T21:44:38.400000,False,2026-01-04 21:44:38.400,2026,1,4,21,2026-01-04 23:28:57.127714
ff96bc4e-045e-466d-a706-5a5b42796df3,temperature,80.98,Celsius,Site_Lyon,Machine_B2,2026-01-04T22:09:07.200000,False,2026-01-04 22:09:07.200,2026,1,4,22,2026-01-04 23:28:57.127714
07a31163-d202-4b98-8d3d-04b3c95bacd8,temperature,48.72,Celsius,Site_Lyon,Machine_B1,2026-01-04T22:29:16.800000,False,2026-01-04 22:29:16.800,2026,1,4,22,2026-01-04 23:28:57.127714
82780d74-3fa6-4f9d-89e8-2e15ac04d396,temperature,22.68,Celsius,Site_Lyon,Machine_A2,2026-01-04T23:12:28.800000,False,2026-01-04 23:12:28.800,2026,1,4,23,2026-01-04 23:28:57.127714
0ed4137f-23fc-4a68-a31f-6891ef80a84c,temperature,22.65,Celsius,Site_Lyon,Machine_A2,2026-01-04T23:32:38.400000,False,2026-01-04 23:32:38.400,2026,1,4,23,2026-01-04 23:28:57.127714
145103ba-c62d-4d35-a05f-d3e6485cdc56,temperature,72.25,Celsius,Site_Lyon,Machine_A2,2026-01-04T23:34:04.800000,False,2026-01-04 23:34:04.800,2026,1,4,23,2026-01-04 23:28:57.127714
f7fd27cc-762c-4355-bd8c-24c06b4113f9,temperature,31.95,Celsius,Site_Lyon,Machine_B2,2026-01-04T23:39:50.400000,False,2026-01-04 23:39:50.400,2026,1,4,23,2026-01-04 23:28:57.127714
cfedf465-c694-4828-b282-2a54fde1a5b9,temperature,47.26,Celsius,Site_Lyon,Machine_C1,2026-01-04T23:47:02.400000,False,2026-01-04 23:47:02.400,2026,1,4,23,2026-01-04 23:28:57.127714
5737c97d-00fb-4e22-8f94-6d65fceefdff,temperature,65.09,Celsius,Site_Lyon,Machine_C1,2026-01-04T23:49:55.200000,False,2026-01-04 23:49:55.200,2026,1,4,23,2026-01-04 23:28:57.127714
80bddfb6-a01e-4c83-9294-14aa3c7009d0,temperature,97.27,Celsius,Site_Lyon,Machine_A1,2026-01-04T00:25:55.200000,True,2026-01-04 00:25:55.200,2026,1,4,0,2026-01-04 23:28:57.127714
1c9d407d-d4a3-4c20-adb3-ac5c4c1e40f5,temperature,56.0,Celsius,Site_Lyon,Machine_B1,2026-01-04T02:18:14.400000,False,2026-01-04 02:18:14.400,2026,1,4,2,2026-01-04 23:28:57.127714
cc886b1a-bb74-4b55-b444-5432b69ce7cb,temperature,59.6,Celsius,Site_Lyon,Machine_A2,2026-01-04T03:08:38.400000,False,2026-01-04 03:08:38.400,2026,1,4,3,2026-01-04 23:28:57.127714
250d0dcb-1588-44b9-a233-e9aab3d07cec,temperature,69.1,Celsius,Site_Lyon,Machine_B2,2026-01-04T04:37:55.200000,False,2026-01-04 04:37:55.200,2026,1,4,4,2026-01-04 23:28:57.127714
6967fb8e-b6ce-4de0-b84b-43e5ab9e1534,temperature,23.9,Celsius,Site_Lyon,Machine_C1,2026-01-04T09:30:14.400000,False,2026-01-04 09:30:14.400,2026,1,4,9,2026-01-04 23:28:57.127714
67166572-03d3-4b94-87d0-0f586ccf783f,temperature,25.8,Celsius,Site_Lyon,Machine_C1,2026-01-04T10:17:45.600000,False,2026-01-04 10:17:45.600,2026,1,4,10,2026-01-04 23:28:57.127714
8d9c645b-d6ea-4b0d-bf66-578b016e7f4f,temperature,107.1,Celsius,Site_Lyon,Machine_C1,2026-01-04T12:31:40.800000,True,2026-01-04 12:31:40.800,2026,1,4,12,2026-01-04 23:28:57.127714
fa33bb2e-7487-4045-972d-008295f240a2,temperature,28.3,Celsius,Site_Lyon,Machine_A2,2026-01-04T12:41:45.600000,False,2026-01-04 12:41:45.600,2026,1,4,12,2026-01-04 23:28:57.127714
d595f0fc-f546-40a9-9e10-e922d65c1dc2,temperature,27.8,Celsius,Site_Lyon,Machine_A2,2026-01-04T12:47:31.200000,False,2026-01-04 12:47:31.200,2026,1,4,12,2026-01-04 23:28:57.127714
0ca0bfad-1e90-4775-82c2-bf0a93d046c2,temperature,65.0,Celsius,Site_Lyon,Machine_B1,2026-01-04T14:58:33.600000,False,2026-01-04 14:58:33.600,2026,1,4,14,2026-01-04 23:28:57.127714
68480ee2-bda6-49f3-ac90-aadfb573537b,temperature,45.8,Celsius,Site_Lyon,Machine_B2,2026-01-04T15:23:02.400000,False,2026-01-04 15:23:02.400,2026,1,4,15,2026-01-04 23:28:57.127714
ffb2d22c-eea1-466c-99b2-baf3712171e4,temperature,46.6,Celsius,Site_Lyon,Machine_A2,2026-01-04T16:09:07.200000,False,2026-01-04 16:09:07.200,2026,1,4,16,2026-01-04 23:28:57.127714
0edd3540-ebf0-4a94-a381-fb380cb5e625,temperature,26.9,Celsius,Site_Lyon,Machine_A2,2026-01-04T17:12:28.800000,False,2026-01-04 17:12:28.800,2026,1,4,17,2026-01-04 23:28:57.127714
19aa2820-528c-47be-9494-9f69355fbe9b,temperature,103.0,Celsius,Site_Lyon,Machine_C1,2026-01-04T17:22:33.600000,True,2026-01-04 17:22:33.600,2026,1,4,17,2026-01-04 23:28:57.127714
75d97583-f22e-4704-92a4-841ef7245ceb,temperature,47.3,Celsius,Site_Lyon,Machine_B1,2026-01-04T17:32:38.400000,False,2026-01-04 17:32:38.400,2026,1,4,17,2026-01-04 23:28:57.127714
64c4c978-d575-401d-82aa-2eb7b104f594,temperature,70.4,Celsius,Site_Lyon,Machine_B2,2026-01-04T18:15:50.400000,False,2026-01-04 18:15:50.400,2026,1,4,18,2026-01-04 23:28:57.127714
2da46ffe-4ccd-44dd-b39d-fd4d463cc6e8,temperature,72.4,Celsius,Site_Lyon,Machine_B2,2026-01-04T20:34:04.800000,False,2026-01-04 20:34:04.800,2026,1,4,20,2026-01-04 23:28:57.127714
c0086950-9b71-4dc4-9987-83d4da00d000,temperature,79.8,Celsius,Site_Lyon,Machine_B1,2026-01-04T21:20:09.600000,False,2026-01-04 21:20:09.600,2026,1,4,21,2026-01-04 23:28:57.127714
